file_name,transcription
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt214participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt158participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1lt112participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1cc014participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pe088participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1so112participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1WA246participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1pv038participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/5F/K1RRI016participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_ring.wav,ring
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_wing.wav,wing
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_run.wav,run
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_rock.wav,rock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_chick.wav,chick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_window.wav,window
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_zoo.wav,zoo
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_one.wav,one
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_leg.wav,leg
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_socks.wav,socks
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_sand.wav,sand
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_rainbow.wav,rainbow
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_shoe.wav,shoe
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb116participant_red.wav,red
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_ship.wav,ship
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cc044participant_ramp.wav,ramp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_lock.wav,lock
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1dd092participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_fox.wav,fox
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1cb024participant_thumb.wav,thumb
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_lamp.wav,lamp
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1SB174participant_sun.wav,sun
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb212participant_sick.wav,sick
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pb016participant_fan.wav,fan
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1pv016participant_chip.wav,chip
/home/cogsci-lasrlab/Documents/CSS_Capstone/KT1_data/3F/K1lt236participant_one.wav,one
